distance_km,turn_count,hour_of_day,day_of_week,hazard_count,avg_speed_limit,eta_minutes
10.2,451,9,0,0,50,49.43
11.7,574,10,1,0,50,72.47
12.43,637,10,2,0,50,76.85
1.9,103,9,3,0,50,19.67
11.05,269,10,3,0,50,39.13
3.47,101,12,3,0,50,12.33
1.15,88,0,4,0,50,8.52
7.84,245,11,4,0,50,42.7
2.19,216,12,4,0,50,22.97
2.14,154,5,5,0,50,13.32
12.93,453,6,5,0,50,61.37
5.9,196,8,5,0,50,20.47
1.49,117,9,5,0,50,15.23
7.36,90,13,5,0,50,20.57
1.81,159,15,5,0,50,18.38
1.0,85,4,6,0,50,8.48
45.75,1119,7,6,0,50,170.83
1.69,170,11,6,0,50,18.73
0.76,69,9,0,0,50,8.13
1.69,176,10,0,0,50,19.15
5.76,178,12,0,0,50,39.43
1.92,48,23,0,0,50,6.7
1.64,71,23,0,0,50,8.9
0.7,62,0,1,0,50,7.68
9.66,313,11,1,0,50,50.93
1.53,30,0,2,0,50,12.97
10.7,499,10,2,0,50,59.6
1.44,42,0,3,0,50,9.33
8.97,236,10,3,0,50,39.1
2.63,109,0,4,0,50,14.43
10.1,344,12,4,0,50,63.38
8.92,178,2,5,0,50,41.08
16.13,1000,3,5,0,50,125.42
2.07,59,7,5,0,50,9.28
1.63,51,8,5,0,50,9.65
4.05,287,8,5,0,50,28.12
7.26,488,9,5,0,50,60.62
10.99,328,11,5,0,50,50.2
2.13,97,9,6,0,50,12.08
1.35,128,9,6,0,50,13.77
1.51,154,10,6,0,50,14.83
4.84,179,12,6,0,50,20.27
2.88,105,13,6,0,50,12.57
1.72,85,0,0,0,50,13.67
9.16,346,10,0,0,50,47.8
2.01,229,11,0,0,50,24.1
3.75,287,20,0,0,50,36.57
1.11,46,0,1,0,50,8.87
10.2,465,10,1,0,50,71.28
0.74,54,9,2,0,50,7.28
0.86,70,10,2,0,50,8.18
0.7,91,13,2,0,50,7.55
1.17,104,13,2,0,50,10.55
1.9,32,0,3,0,50,9.5
1.82,51,3,3,0,50,7.72
12.64,383,10,3,0,50,62.95
9.31,273,11,4,0,50,41.93
3.49,108,3,5,0,50,22.03
11.71,350,12,5,0,50,44.83
1.53,151,6,6,0,50,15.85
4.26,131,7,6,0,50,17.38
3.95,160,8,6,0,50,30.28
9.74,385,10,0,0,50,59.43
1.41,55,10,1,0,50,9.8
1.15,114,11,1,0,50,11.1
2.61,171,13,1,0,50,17.85
1.31,117,9,2,0,50,13.35
1.13,101,10,2,0,50,10.92
0.64,59,13,2,0,50,6.23
2.93,172,14,2,0,50,18.32
9.68,332,13,3,0,50,54.93
0.75,84,11,4,0,50,8.93
9.21,263,13,4,0,50,44.27
1.91,50,0,5,0,50,6.85
0.85,77,3,5,0,50,9.42
2.07,87,3,5,0,50,10.37
8.93,296,13,5,0,50,41.67
0.83,90,3,6,0,50,9.8
0.95,95,4,6,0,50,11.02
9.48,319,13,6,0,50,44.12
0.7,58,0,0,0,50,5.82
9.41,284,13,0,0,50,47.75
2.5,104,0,1,0,50,15.08
9.53,289,14,1,0,50,45.78
0.67,54,10,2,0,50,6.67
9.44,305,13,2,0,50,41.73
9.24,295,14,3,0,50,43.1
0.52,55,0,4,0,50,5.67
0.83,68,11,4,0,50,8.57
1.8,30,14,4,0,50,9.83
2.05,162,1,5,0,50,18.48
9.14,698,6,5,0,50,86.8
3.94,139,8,5,0,50,18.95
14.81,366,11,5,0,50,58.68
11.01,317,12,6,0,50,49.37
16.07,524,11,0,0,50,75.92
14.36,642,10,1,0,50,84.37
8.39,213,13,2,0,50,32.77
3.34,109,13,3,0,50,16.63
2.4,41,13,3,0,50,6.75
10.82,275,1,5,0,50,42.03
1.64,120,2,5,0,50,12.43
2.85,165,7,6,0,50,18.08
18.98,635,8,6,0,50,99.65
1.08,44,11,1,0,50,7.93
9.34,351,12,1,0,50,44.5
8.83,210,11,2,0,50,38.5
1.08,80,11,2,0,50,8.88
8.68,205,14,3,0,50,31.23
4.33,89,2,5,0,50,11.42
13.91,394,11,5,0,50,54.0
1.53,97,8,6,0,50,12.17
2.42,87,17,3,0,50,17.58
1.78,86,2,4,0,50,11.0
1.49,38,7,4,0,50,8.58
0.97,50,9,4,0,50,7.67
1.19,67,10,4,0,50,10.77
2.7,74,1,5,0,50,17.33
2.45,125,5,5,0,50,25.77
7.11,158,10,5,0,50,46.6
3.27,96,12,5,0,50,20.97
1.67,33,18,5,0,50,8.33
1.9,41,4,6,0,50,9.08
1.55,51,5,6,0,50,8.1
1.69,55,6,6,0,50,10.18
4.3,96,9,6,0,50,18.67
4.5,193,10,6,0,50,35.4
1.38,62,12,6,0,50,10.18
4.34,93,14,6,0,50,21.0
2.25,86,4,0,0,50,23.83
1.57,50,5,0,0,50,9.02
4.45,140,7,0,0,50,37.7
7.92,131,9,0,0,50,29.17
2.57,119,10,0,0,50,25.42
7.41,135,13,0,0,50,24.75
0.91,42,4,1,0,50,7.42
0.83,31,4,1,0,50,6.0
8.74,369,5,1,0,50,67.68
2.15,104,9,1,0,50,17.33
1.75,44,10,1,0,50,11.75
7.05,244,11,1,0,50,58.93
4.68,51,4,2,0,50,20.83
7.88,490,6,2,0,50,86.08
1.28,41,7,2,0,50,8.42
5.8,127,9,2,0,50,28.25
7.65,290,12,2,0,50,68.17
2.25,75,1,3,0,50,16.5
0.88,45,4,3,0,50,6.25
1.57,88,9,3,0,50,13.08
1.57,45,10,3,0,50,8.38
1.43,47,3,4,0,50,8.83
1.38,54,3,4,0,50,16.25
0.74,59,5,4,0,50,8.25
1.54,66,6,4,0,50,11.17
14.24,465,7,4,0,50,71.67
16.78,478,9,4,0,50,92.23
2.11,81,9,5,0,50,14.5
7.05,158,10,5,0,50,33.1
3.79,96,14,5,0,50,20.75
1.51,45,17,5,0,50,8.25
4.98,147,3,6,0,50,36.58
2.98,83,5,6,0,50,15.33
4.36,301,8,6,0,50,43.08
7.19,402,9,6,0,50,68.25
1.83,87,10,6,0,50,14.17
1.46,58,0,0,0,50,9.5
2.79,93,9,0,0,50,15.92
2.77,138,10,0,0,50,28.02
1.4,46,16,0,0,50,8.28
1.83,48,4,1,0,50,10.27
2.58,72,7,1,0,50,22.4
8.53,339,9,1,0,50,53.83
1.75,91,18,1,0,50,12.25
1.53,56,4,2,0,50,9.58
1.55,62,4,2,0,50,9.97
1.6,54,7,2,0,50,10.58
1.76,49,8,2,0,50,8.1
1.53,52,9,2,0,50,10.08
1.61,57,10,2,0,50,12.08
1.78,99,3,3,0,50,19.42
2.37,83,3,3,0,50,16.1
1.83,84,4,3,0,50,13.37
17.65,527,6,3,0,50,85.92
16.86,522,9,3,0,50,113.35
1.71,121,12,3,0,50,17.28
2.04,77,17,3,0,50,12.17
14.6,408,1,4,0,50,78.82
14.13,657,4,4,0,50,118.83
3.11,114,7,4,0,50,17.58
4.13,214,8,4,0,50,36.33
4.65,75,14,4,0,50,18.33
6.04,181,1,5,0,50,33.25
5.5,145,5,5,0,50,32.67
4.61,145,7,6,0,50,25.42
2.7,69,9,6,0,50,8.55
1.79,36,9,6,0,50,6.92
1.09,66,10,6,0,50,9.57
1.93,84,18,6,0,50,12.92
3.52,245,4,0,0,50,40.33
15.23,392,7,0,0,50,66.92
19.11,366,10,0,0,50,75.67
1.96,54,18,0,0,50,8.83
1.56,37,1,1,0,50,8.83
1.49,34,4,1,0,50,9.42
1.2,27,8,1,0,50,6.53
1.45,54,10,1,0,50,9.42
1.6,76,10,1,0,50,11.35
1.77,66,17,1,0,50,11.17
2.17,142,0,2,0,50,23.25
1.68,44,3,2,0,50,14.0
1.69,90,4,2,0,50,14.27
1.45,49,9,2,0,50,11.27
1.64,76,10,2,0,50,15.22
1.4,49,11,2,0,50,8.67
2.07,32,12,2,0,50,9.08
2.95,59,18,2,0,50,13.77
1.45,34,1,3,0,50,9.0
8.43,222,6,3,0,50,49.33
3.23,67,8,3,0,50,17.75
1.64,56,17,3,0,50,11.77
20.86,763,0,4,0,50,127.4
13.95,402,6,4,0,50,68.42
2.26,114,12,4,0,50,18.42
3.98,64,1,5,0,50,17.92
0.89,26,4,5,0,50,5.42
3.84,170,9,5,0,50,35.08
3.79,113,10,5,0,50,25.33
5.51,223,13,5,0,50,48.77
2.33,29,3,6,0,50,10.17
2.77,198,3,6,0,50,27.5
4.26,124,8,6,0,50,22.83
1.75,38,9,6,0,50,8.78
5.24,286,10,6,0,50,51.55
2.02,93,17,6,0,50,16.83
1.67,41,1,0,0,50,8.08
1.58,40,3,0,0,50,10.17
1.52,47,4,0,0,50,11.82
23.6,116,5,0,0,50,35.58
27.13,225,7,0,0,50,50.85
1.88,55,9,0,0,50,8.13
2.17,51,9,0,0,50,8.9
1.64,74,17,0,0,50,12.08
1.46,35,1,1,0,50,7.08
1.73,53,7,1,0,50,7.58
1.63,42,8,1,0,50,5.85
1.56,61,9,1,0,50,9.17
27.86,257,22,1,0,50,56.92
15.77,441,5,2,0,50,84.07
3.01,113,9,2,0,50,29.73
2.02,30,18,2,0,50,19.67
6.89,135,4,3,0,50,30.45
2.52,178,4,3,0,50,24.33
4.35,326,11,3,0,50,47.5
2.28,92,17,3,0,50,14.42
2.29,54,3,4,0,50,18.08
4.22,97,5,4,0,50,19.08
5.22,186,11,4,0,50,43.23
2.32,58,14,4,0,50,8.5
24.8,1694,0,5,0,50,291.78
8.22,236,5,5,0,50,64.83
9.94,365,13,5,0,50,69.1
1.95,107,18,5,0,50,17.68
3.43,149,6,6,0,50,23.75
1.1,53,7,6,0,50,6.35
0.86,44,8,6,0,50,5.77
1.56,36,9,6,0,50,9.33
2.03,74,10,6,0,50,10.35
1.63,114,20,6,0,50,19.5
5.29,308,8,0,0,50,61.83
1.03,66,9,0,0,50,9.93
3.46,156,9,0,0,50,27.25
2.55,138,10,0,0,50,23.42
7.72,169,23,0,0,50,36.75
9.16,159,1,1,0,50,32.43
2.75,150,14,1,0,50,19.22
11.88,277,1,2,0,50,63.83
27.67,1018,4,2,0,50,167.08
13.43,406,9,2,0,50,64.75
1.14,75,11,2,0,50,8.7
28.11,838,23,2,0,50,161.9
26.93,503,3,3,0,50,113.83
1.57,41,16,3,0,50,9.0
3.62,118,0,4,0,50,36.92
24.24,95,1,4,0,50,39.92
23.28,254,6,4,0,50,60.17
1.91,79,9,4,0,50,12.92
2.47,73,10,4,0,50,11.78
1.52,53,18,4,0,50,7.83
1.61,67,4,6,0,50,10.67
2.94,145,5,6,0,50,25.35
1.64,78,19,6,0,50,12.0
2.69,69,3,0,0,50,10.93
1.74,133,9,0,0,50,14.92
11.51,121,11,0,0,50,30.67
11.67,97,14,0,0,50,25.92
2.6,121,1,1,0,50,23.67
4.62,303,2,1,0,50,43.58
26.83,550,4,1,0,50,109.78
25.62,465,7,1,0,50,100.67
1.2,63,12,1,0,50,8.82
11.17,260,1,2,0,50,40.58
37.44,333,7,2,0,50,76.28
3.9,109,9,2,0,50,15.67
7.59,198,9,2,0,50,43.1
8.9,114,12,2,0,50,25.67
1.17,63,13,2,0,50,8.92
55.66,434,22,2,0,50,130.18
33.65,150,1,3,0,50,48.17
8.17,131,3,3,0,50,34.43
2.45,132,4,3,0,50,27.42
9.33,310,7,3,0,50,59.5
15.89,128,8,3,0,50,41.1
15.46,145,12,3,0,50,30.5
1.04,48,3,4,0,50,6.33
1.12,55,5,4,0,50,7.92
1.82,56,10,4,0,50,11.42
1.8,74,11,4,0,50,15.0
1.66,57,9,5,0,50,7.83
2.38,112,9,5,0,50,16.92
7.23,482,10,5,0,50,79.27
7.06,335,1,6,0,50,67.37
3.48,192,2,6,0,50,34.75
1.18,89,5,6,0,50,11.25
57.99,1056,5,6,0,50,212.75
2.07,138,9,6,0,50,14.27
53.53,497,11,6,0,50,127.03
1.46,37,3,0,0,50,9.0
3.05,122,4,0,0,50,24.17
6.46,289,9,0,0,50,53.55
2.74,141,10,0,0,50,22.08
45.82,739,23,0,0,50,154.92
52.89,1329,4,1,0,50,232.75
27.33,406,23,1,0,50,99.83
27.23,817,2,2,0,50,157.75
1.6,73,10,2,0,50,13.25
26.51,862,0,3,0,50,148.08
1.54,61,4,3,0,50,12.08
2.12,52,4,3,0,50,9.45
2.21,168,7,3,0,50,24.75
8.86,237,10,3,0,50,45.75
8.35,176,13,3,0,50,50.13
7.97,74,16,3,0,50,16.83
1.91,48,0,4,0,50,8.25
1.06,63,5,4,0,50,8.42
1.93,54,10,4,0,50,12.67
2.01,94,9,5,0,50,16.33
2.0,94,10,5,0,50,17.17
4.56,125,0,0,0,50,28.0
2.72,78,3,0,0,50,13.58
1.61,45,6,0,0,50,9.33
1.3,24,10,0,0,50,7.42
4.57,67,10,0,0,50,12.42
2.92,127,17,0,0,50,20.17
2.37,90,10,1,0,50,24.58
1.61,46,18,1,0,50,9.92
4.25,70,3,2,0,50,17.08
3.93,162,6,2,0,50,28.25
1.67,39,8,2,0,50,11.5
8.16,548,9,2,0,50,91.33
0.7,46,11,2,0,50,7.25
2.04,64,10,3,0,50,16.58
13.54,385,4,4,0,50,61.78
11.69,312,8,4,0,50,60.25
2.6,72,11,4,0,50,10.83
9.59,637,12,4,0,50,91.83
4.53,167,15,4,0,50,28.08
5.48,119,15,6,0,50,21.0
0.88,43,1,0,0,50,5.77
16.62,505,3,0,0,50,115.58
8.69,429,5,0,0,50,85.25
8.41,513,9,0,0,50,96.67
25.86,862,5,1,0,50,166.17
1.59,61,10,1,0,50,12.75
1.09,9,10,2,0,50,6.08
6.49,323,4,3,0,50,53.75
30.58,1170,6,3,0,50,209.17
1.6,66,12,3,0,50,11.25
2.59,75,5,4,0,50,20.0
19.53,907,6,4,0,50,155.83
16.63,484,9,4,0,50,87.5
5.01,215,4,5,0,50,42.08
17.72,803,5,5,0,50,157.75
1.09,13,9,5,0,50,7.75
3.35,204,10,5,0,50,36.5
2.26,79,7,6,0,50,20.67
5.04,304,8,6,0,50,54.82
2.04,192,3,0,0,50,20.67
1.49,50,2,1,0,50,8.85
2.87,69,6,1,0,50,14.67
4.0,74,15,1,0,50,19.42
2.18,97,0,2,0,50,12.83
1.83,62,9,2,0,50,15.42
11.65,318,21,2,0,50,55.57
16.89,486,5,4,0,50,81.5
13.45,475,14,4,0,50,72.92
1.13,34,4,5,0,50,5.75
8.86,226,4,6,0,50,43.67
15.82,216,13,6,0,50,54.25
1.63,56,0,0,0,50,11.42
1.31,73,4,0,0,50,9.92
2.95,118,5,0,0,50,15.17
3.73,146,1,1,0,50,27.77
3.79,94,2,1,0,50,15.93
3.26,96,4,1,0,50,13.42
1.89,57,14,1,0,50,12.58
2.38,28,0,2,0,50,12.33
5.53,107,11,2,0,50,16.33
2.78,90,12,2,0,50,20.58
1.42,73,13,2,0,50,11.67
3.94,247,0,3,0,50,45.27
2.04,112,1,3,0,50,21.33
1.89,73,13,3,0,50,17.42
1.26,45,0,4,0,50,7.33
0.65,38,12,4,0,50,5.58
6.35,147,13,4,0,50,36.08
1.24,34,16,4,0,50,7.33
6.03,199,1,5,0,50,38.08
44.61,678,2,5,0,50,165.17
3.63,74,6,5,0,50,14.17
5.2,186,9,5,0,50,44.0
1.93,41,10,5,0,50,6.42
38.28,127,11,5,0,50,58.8
31.91,142,13,5,0,50,50.58
0.79,48,9,6,0,50,6.95
32.2,172,9,6,0,50,50.82
3.29,117,11,6,0,50,21.58
1.62,41,1,0,0,50,9.02
15.77,555,1,0,0,50,103.8
6.6,98,6,0,0,50,18.75
1.82,104,6,0,0,50,21.17
0.93,52,9,0,0,50,9.17
1.7,68,10,0,0,50,11.27
0.91,26,12,0,0,50,6.42
1.56,72,0,1,0,50,16.0
11.22,322,7,1,0,50,62.0
1.45,154,9,1,0,50,15.37
340.08,194,10,1,0,50,171.25
753.99,173,14,1,0,50,456.1
228.14,422,21,1,0,50,267.23
8.51,502,10,2,0,50,95.33
47.94,236,3,4,0,50,81.5
5.12,280,7,4,0,50,50.75
2.69,144,10,4,0,50,24.42
4.58,228,7,6,0,50,38.22
0.59,34,4,1,0,50,5.25
11.45,596,5,1,0,50,88.83
8.57,230,7,1,0,50,55.42
48.77,580,2,2,0,50,137.75
91.21,303,7,3,0,50,139.17
1.53,75,6,4,0,50,14.92
1.39,15,9,4,0,50,7.25
34.64,148,11,4,0,50,57.5
5.97,348,1,5,0,50,51.83
3.87,120,3,5,0,50,20.92
3.24,110,5,0,0,50,16.0
48.08,175,6,0,0,50,73.33
48.4,185,4,2,0,50,82.25
14.84,286,8,2,0,50,64.17
173.3,118,10,2,0,50,125.33
654.32,288,18,2,0,50,381.75
3.34,91,8,3,0,50,26.9
1.15,51,10,3,0,50,7.58
1.61,101,15,3,0,50,18.5
1.55,45,2,4,0,50,7.92
1.55,39,3,4,0,50,8.75
1.52,49,4,4,0,50,9.83
1.57,28,9,4,0,50,6.42
1.5,54,10,4,0,50,9.0
1.82,97,6,5,0,50,20.5
4.71,224,7,5,0,50,46.83
2.4,91,14,5,0,50,14.33
2.43,90,2,6,0,50,16.25
0.95,34,9,6,0,50,5.5
0.69,28,10,6,0,50,5.25
1.73,83,10,6,0,50,12.67
1.35,63,9,0,0,50,10.15
1.36,49,10,0,0,50,9.6
10.77,352,4,1,0,50,48.7
10.95,478,9,1,0,50,66.37
12.38,399,0,2,0,50,75.92
9.14,489,10,2,0,50,81.75
2.49,168,13,2,0,50,25.58
11.06,231,0,3,0,50,43.0
11.13,373,7,3,0,50,60.63
10.01,247,0,4,0,50,55.72
12.56,537,9,4,0,50,74.17
3.46,106,4,5,0,50,19.92
6.02,506,6,5,0,50,66.12
2.72,105,7,5,0,50,17.08
9.58,427,4,0,0,50,80.08
11.91,320,7,0,0,50,59.0
8.68,221,12,0,0,50,47.68
2.33,81,17,0,0,50,15.42
3.0,94,1,1,0,50,21.25
2.64,170,3,1,0,50,25.17
1.19,79,9,1,0,50,9.58
0.94,33,10,1,0,50,7.42
2.51,150,14,1,0,50,23.0
2.64,93,1,2,0,50,22.83
1.22,36,3,2,0,50,6.83
1.33,78,3,2,0,50,10.5
2.55,74,5,2,0,50,13.75
1.57,52,9,2,0,50,10.0
2.33,79,10,2,0,50,16.25
0.91,32,11,2,0,50,6.22
4.77,100,1,3,0,50,29.43
33.84,206,3,3,0,50,73.83
42.25,210,5,3,0,50,78.75
7.44,249,4,4,0,50,36.17
8.54,240,8,4,0,50,49.08
5.86,176,10,4,0,50,31.0
54.11,1432,6,5,0,50,276.07
6.27,189,5,6,0,50,45.0
1.16,70,7,6,0,50,10.83
1.46,50,10,6,0,50,6.75
2.86,81,10,6,0,50,11.92
2.58,177,11,6,0,50,26.83
1.68,40,18,6,0,50,8.08
1.83,68,5,0,0,50,14.53
4.29,161,11,0,0,50,33.0
4.39,8,12,0,0,50,5.67
2.26,62,15,0,0,50,12.75
2.85,119,0,1,0,50,28.17
5.32,266,4,1,0,50,42.25
2.36,59,6,1,0,50,17.5
1.7,37,8,1,0,50,12.33
1.18,74,10,1,0,50,10.83
6.97,294,10,1,0,50,46.15
0.88,58,12,1,0,50,8.0
7.52,269,0,2,0,50,43.45
2.45,73,3,2,0,50,22.33
1.18,38,4,2,0,50,7.58
7.3,293,9,2,0,50,59.1
0.75,56,10,2,0,50,8.08
7.62,194,0,3,0,50,36.25
1.6,69,3,3,0,50,9.17
1.58,78,4,3,0,50,12.92
1.13,59,9,3,0,50,12.6
7.39,188,9,3,0,50,42.58
7.11,170,1,4,0,50,36.58
14.67,486,5,4,0,50,90.27
13.95,392,12,4,0,50,66.57
3.71,179,4,5,0,50,34.92
13.23,646,5,5,0,50,117.8
16.17,377,12,5,0,50,64.12
1.04,29,2,6,0,50,7.08
0.59,32,7,6,0,50,5.25
1.85,116,8,6,0,50,15.25
1.78,52,20,6,0,50,10.42
4.35,244,9,0,0,50,47.25
1.6,61,12,0,0,50,9.08
1.28,36,13,0,0,50,6.17
2.45,109,0,1,0,50,22.33
1.1,44,5,1,0,50,7.5
2.97,109,8,1,0,50,24.33
5.98,216,9,1,0,50,43.48
1.73,69,14,1,0,50,18.83
2.38,64,21,1,0,50,12.92
42.14,103,22,1,0,50,48.58
39.63,173,0,2,0,50,68.25
2.03,76,3,2,0,50,10.08
2.12,87,4,2,0,50,12.28
5.58,167,9,2,0,50,43.08
1.34,50,11,2,0,50,9.43
1.42,80,11,2,0,50,11.5
2.43,114,14,2,0,50,20.5
5.52,172,15,2,0,50,23.75
5.07,132,22,2,0,50,23.33
4.03,248,10,3,0,50,38.92
1.58,40,18,3,0,50,10.5
35.81,795,1,4,0,50,175.33
1.87,117,10,4,0,50,20.58
1.83,88,11,4,0,50,15.58
0.76,33,3,5,0,50,5.75
3.8,143,13,5,0,50,33.75
2.9,120,1,6,0,50,26.32
1.53,38,7,6,0,50,11.2
1.6,48,8,6,0,50,14.05
0.83,33,9,6,0,50,6.08
1.1,85,10,6,0,50,11.17
2.4,86,18,6,0,50,16.42
2.38,62,0,0,0,50,18.52
1.24,32,3,0,0,50,7.5
3.52,126,4,0,0,50,18.58
2.32,55,5,0,0,50,12.3
2.63,41,10,0,0,50,5.08
0.96,49,11,0,0,50,8.92
13.25,739,0,1,0,50,127.27
9.33,329,2,1,0,50,56.9
2.37,90,17,1,0,50,16.58
2.02,84,0,2,0,50,16.92
4.53,269,3,2,0,50,33.58
1.61,51,5,2,0,50,9.83
2.42,82,6,2,0,50,13.85
1.58,55,9,2,0,50,11.42
2.31,103,10,2,0,50,17.52
1.11,33,12,2,0,50,7.58
42.99,146,21,2,0,50,62.75
37.08,138,1,3,0,50,54.83
1.96,72,4,3,0,50,14.17
1.93,79,5,3,0,50,18.68
2.97,148,9,3,0,50,31.33
1.12,48,12,3,0,50,6.75
2.24,62,17,3,0,50,10.42
3.52,221,5,4,0,50,41.67
1.27,77,12,4,0,50,11.25
2.43,93,12,4,0,50,15.33
5.63,207,3,5,0,50,48.1
2.81,74,6,5,0,50,15.22
8.93,403,10,5,0,50,76.92
6.67,144,0,6,0,50,51.17
2.0,54,9,6,0,50,11.45
4.17,140,9,6,0,50,27.25
1.78,58,18,6,0,50,12.58
1.3,43,5,0,0,50,6.63
7.24,206,8,0,0,50,54.92
2.19,122,12,0,0,50,22.75
7.87,221,0,3,0,50,41.52
1.57,44,3,3,0,50,7.83
6.87,170,5,3,0,50,32.08
1.13,51,6,3,0,50,8.35
0.93,44,7,3,0,50,7.33
1.83,156,0,4,0,50,17.83
1.92,111,8,4,0,50,15.17
8.49,188,10,4,0,50,32.58
719.01,224,18,4,0,50,422.83
3.43,78,2,5,0,50,16.08
3.61,91,10,6,0,50,22.5
470.68,296,11,6,0,50,287.92
720.03,103,17,6,0,50,380.33
6.0,263,9,0,0,50,44.6
1.49,55,1,1,0,50,8.0
1.3,32,7,1,0,50,8.0
1.81,73,9,1,0,50,13.33
1.66,64,10,1,0,50,13.95
4.14,125,15,1,0,50,32.32
18.4,536,23,1,0,50,103.0
17.81,375,3,2,0,50,78.08
1.96,124,6,2,0,50,16.27
1.43,49,7,2,0,50,8.58
1.63,19,18,2,0,50,8.67
1.8,53,3,3,0,50,8.42
1.5,45,3,3,0,50,9.93
1.56,36,4,3,0,50,10.27
5.34,181,9,3,0,50,48.02
1.44,62,10,3,0,50,8.05
1.77,61,0,0,0,50,14.17
2.28,118,3,0,0,50,15.75
4.11,182,5,0,0,50,29.92
4.19,111,5,0,0,50,22.0
2.31,82,9,0,0,50,11.83
3.57,63,10,0,0,50,11.83
2.34,67,15,0,0,50,17.08
1.8,76,0,1,0,50,13.42
0.93,35,1,1,0,50,6.03
1.63,48,3,1,0,50,15.25
1.69,68,4,1,0,50,11.92
1.75,44,8,1,0,50,6.75
3.12,107,9,1,0,50,22.42
2.72,90,5,2,0,50,19.92
2.39,132,8,2,0,50,21.67
1.41,44,10,2,0,50,9.33
4.79,254,9,3,0,50,42.58
3.76,118,15,3,0,50,24.5
1.78,75,1,4,0,50,14.93
5.95,285,5,4,0,50,48.75
77.41,630,7,4,0,50,181.83
9.95,640,10,4,0,50,111.08
6.05,423,6,5,0,50,62.8
9.62,397,9,5,0,50,71.58
25.53,960,11,5,0,50,163.17
8.49,313,5,6,0,50,66.33
6.78,109,6,6,0,50,27.17
4.43,273,9,6,0,50,51.67
20.28,843,11,6,0,50,156.75
44.86,255,2,0,0,50,79.55
37.14,344,4,0,0,50,98.27
1.65,52,6,0,0,50,8.27
1.77,53,8,0,0,50,7.67
1.09,52,10,0,0,50,7.42
1.7,54,18,3,0,50,10.83
1.81,35,2,4,0,50,7.58
43.73,214,7,4,0,50,83.33
34.21,197,13,4,0,50,59.58
1.68,45,17,4,0,50,9.6
2.47,103,5,5,0,50,27.33
1.33,68,6,5,0,50,12.67
1.74,81,7,5,0,50,15.43
42.82,102,7,5,0,50,56.33
34.47,230,13,5,0,50,69.17
1.66,41,17,5,0,50,9.75
1.78,67,0,6,0,50,10.25
0.82,35,7,6,0,50,5.1
42.39,127,7,6,0,50,60.5
34.21,212,13,6,0,50,66.67
2.05,56,17,6,0,50,10.93
2.42,62,5,0,0,50,13.08
1.21,77,5,0,0,50,10.83
43.68,233,7,0,0,50,70.5
34.25,180,13,0,0,50,64.17
1.66,29,14,0,0,50,7.93
45.46,192,21,0,0,50,74.0
38.74,160,5,1,0,50,61.67
1.63,65,9,1,0,50,10.17
2.35,82,10,1,0,50,21.0
4.41,193,10,1,0,50,35.33
31.97,215,12,1,0,50,72.5
2.2,57,0,2,0,50,15.92
30.5,119,7,2,0,50,45.17
3.36,104,9,2,0,50,16.58
6.82,463,4,3,0,50,74.93
2.13,104,7,3,0,50,18.87
2.53,77,8,3,0,50,13.37
0.82,31,10,3,0,50,6.42
1.72,76,15,3,0,50,12.25
1.92,75,0,4,0,50,15.75
2.03,58,4,4,0,50,13.5
1.06,60,4,4,0,50,7.75
1.5,40,5,4,0,50,7.02
2.36,77,17,5,0,50,14.42
5.25,116,0,6,0,50,23.58
40.64,522,2,6,0,50,124.58
3.91,281,4,6,0,50,35.25
32.15,141,10,6,0,50,49.83
3.44,119,11,6,0,50,23.0
2.51,155,17,6,0,50,26.58
4.63,156,4,0,0,50,36.95
4.82,174,9,0,0,50,47.25
2.31,71,15,0,0,50,12.5
2.53,124,23,0,0,50,20.0
2.45,109,4,1,0,50,23.33
1.71,52,10,1,0,50,10.75
1.85,29,2,2,0,50,7.75
3.52,68,3,2,0,50,20.68
8.12,202,3,2,0,50,48.8
1.71,44,4,2,0,50,9.5
1.52,38,9,2,0,50,8.7
1.79,78,10,2,0,50,16.68
1.54,35,20,2,0,50,8.0
0.93,64,9,3,0,50,9.83
1.22,87,9,3,0,50,12.0
2.48,86,18,3,0,50,18.08
2.3,105,0,4,0,50,19.58
1.59,62,5,4,0,50,11.92
4.71,153,6,4,0,50,29.05
4.0,114,7,4,0,50,26.08
1.81,76,9,4,0,50,11.75
1.26,40,10,4,0,50,7.68
1.46,52,17,4,0,50,10.67
9.79,218,0,5,0,50,31.92
8.7,250,4,5,0,50,49.42
2.99,152,11,5,0,50,18.42
32.98,330,12,5,0,50,74.5
4.05,51,16,5,0,50,19.67
2.24,49,17,5,0,50,13.75
7.59,363,2,6,0,50,78.8
31.81,132,6,6,0,50,51.77
3.54,132,8,6,0,50,20.42
2.17,62,9,6,0,50,10.03
1.88,62,10,6,0,50,10.33
2.4,66,17,6,0,50,13.0
1.66,100,1,0,0,50,11.5
1.51,90,3,0,0,50,16.08
1.45,45,5,0,0,50,9.58
2.28,59,6,0,0,50,13.33
5.89,195,9,0,0,50,50.45
1.94,51,13,0,0,50,11.0
1.68,71,21,0,0,50,10.85
1.5,43,5,1,0,50,7.5
0.91,37,10,1,0,50,7.5
0.94,65,10,1,0,50,8.92
2.46,78,14,1,0,50,12.9
7.35,51,0,2,0,50,30.53
4.36,55,3,2,0,50,10.58
